supergroup	group	species	taxid	assembly_accession	gc%	annotation_accession	rnaseq_data	long-read_experiments	long-read_reads	short-read_experiments	short-read_reads
SAR	Alveolata	Vitrella brassicaformis	1169539	GCA_001179505.1	58.0	GCA_001179505.1	short-read only	0	0	2	159786750
SAR	Rhizaria	Amorphochlora amoebiformis	1561963	GCA_054601695.1	27.0	GCA_054601695.1	short-read only	0	0	5	272906342
SAR	Rhizaria	Astrammina rara	46078	GCA_000211355.2	42.0			0	0	0	0
SAR	Rhizaria	Bigelowiella natans CCMP2755	753081	GCA_000320545.1	45.0			0	0	0	0
SAR	Rhizaria	Bonamia ostreae	126728	GCA_040357525.1	33.0	GCA_040357525.1	short-read only	0	0	1	377761590
SAR	Rhizaria	Cercozoa sp. M6MM	1215613	GCA_040357565.2	53.5	GCA_040357565.2	short-read only	0	0	1	42287588
SAR	Rhizaria	Globobulimina sp.	2058621	GCA_003354225.1	34.5		short-read only	0	0	22	802261404
SAR	Rhizaria	Haplosporidium nelsoni	31296	GCA_055256115.1	34.5			0	0	0	0
SAR	Rhizaria	Haplosporidium pinnae	2057163	GCA_025330925.1	35.5			0	0	0	0
SAR	Rhizaria	Marteilia pararefringens	2184066	GCA_039583845.1	31.0	GCA_039583845.1	short-read only	0	0	2	674379380
SAR	Rhizaria	Mikrocytos mackini	195010	GCA_030180075.1	33.5		short-read only	0	0	1	92116708
SAR	Rhizaria	Paramarteilia canceri	2844372	GCA_040357535.1	24.0	GCA_040357535.1		0	0	0	0
SAR	Rhizaria	Paulinella micropora	1928728	GCA_019918135.1	44.0		short-read, long-read	3	490446	74	4517412505
SAR	Rhizaria	Plasmodiophora brassicae	37360	GCA_036867785.1	59.5	GCA_036867785.1	short-read only	0	0	72	4200625945
SAR	Rhizaria	Polymyxa betae	41456	GCA_003693705.1	45.0		short-read only	0	0	1	63586362
SAR	Rhizaria	Reticulomyxa filosa	46433	GCA_000512085.1	35.0	GCA_000512085.1		0	0	0	0
SAR	Rhizaria	Rhizaria sp. SCN 62-66	1660234	GCA_001724265.1	62.0			0	0	0	0
SAR	Rhizaria	Spongospora subterranea	70186	GCA_900404475.1	45.5		short-read only	0	0	13	1576869554
SAR	Rhizaria	Spongospora subterranea f. sp. subterranea	166267	GCA_049724395.1	45.5			0	0	0	0
SAR	Stramenopiles	Achlya hypogyna	1202772	GCA_002081595.1	57.0	GCA_002081595.1		0	0	0	0
SAR	Stramenopiles	Actinocyclus actinochilus	265556	GCA_056152665.1	28.0			0	0	0	0
SAR	Stramenopiles	Alaria marginata	98221	GCA_037833945.1	49.0			0	0	0	0
SAR	Stramenopiles	Alaria nana	98222	GCA_040966275.1	49.0			0	0	0	0
SAR	Stramenopiles	Albugo candida	65357	GCA_905220665.1	43.0		short-read only	0	0	5	834675462
SAR	Stramenopiles	Albugo candida 2VRR	911350	GCA_020283525.1	43.0		short-read only	0	0	4	753326608
SAR	Stramenopiles	Albugo laibachii	653948	GCA_902706625.1	44.5		short-read only	0	0	3	188920490
SAR	Stramenopiles	Aphanomyces astaci	112090	GCF_000520075.1	50.0	GCF_000520075.1	short-read only	0	0	3	147876682
SAR	Stramenopiles	Aphanomyces cochlioides	112091	GCA_019828595.1	47.5	GCA_019828595.1	short-read only	0	0	6	1019528526
SAR	Stramenopiles	Aphanomyces euteiches	100861	GCA_009835175.1	47.5	GCA_009835175.1	short-read only	0	0	15	275844868
SAR	Stramenopiles	Aphanomyces invadans	157072	GCF_000520115.1	54.0	GCF_000520115.1	short-read only	0	0	51	3863048926
SAR	Stramenopiles	Aphanomyces stellatus	120398	GCA_009835185.1	52.5	GCA_009835185.1		0	0	0	0
SAR	Stramenopiles	Ascophyllum nodosum	52969	GCA_964200345.2	48.5	GCA_964200345.2	short-read only	0	0	2	163758462
SAR	Stramenopiles	Asterionella formosa	210441	GCA_002256025.1	42.0		short-read only	0	0	1	43438784
SAR	Stramenopiles	Asterionellopsis glacialis	33640	GCA_014885115.2	40.0		short-read, long-read	2	1071539	74	2983218644
SAR	Stramenopiles	Asterionellopsis sp. RCC1712	3451514	GCA_977969985.1	42.5			0	0	0	0
SAR	Stramenopiles	Aurantiochytrium acetophilum	2172886	GCA_004332575.1	45.0			0	0	0	0
SAR	Stramenopiles	Aurantiochytrium limacinum	87102	GCA_036850685.1	45.0		short-read only	0	0	67	3821800886
SAR	Stramenopiles	Aurantiochytrium sp. 10LW	3154089	GCA_041155005.1	45.0			0	0	0	0
SAR	Stramenopiles	Aurantiochytrium sp. 10W	3154090	GCA_041155025.1	45.0			0	0	0	0
SAR	Stramenopiles	Aurantiochytrium sp. 8W	3154092	GCA_041155065.1	45.0			0	0	0	0
SAR	Stramenopiles	Aurantiochytrium sp. 9LR	3154091	GCA_041155045.1	45.0			0	0	0	0
SAR	Stramenopiles	Aurantiochytrium sp. AURO_iCABeR20	3395502	GCA_047655155.1	45.0			0	0	0	0
SAR	Stramenopiles	Aurantiochytrium sp. KH105	2010233	GCA_003116975.1	57.0		short-read only	0	0	23	734375482
SAR	Stramenopiles	Aurantiochytrium sp. L3W	2776135	GCA_041154985.1	45.0			0	0	0	0
SAR	Stramenopiles	Aurantiochytrium sp. T66	1749249	GCA_001462505.1	63.0		short-read only	0	0	4	577327380
SAR	Stramenopiles	Aureococcus anophagefferens	44056	GCF_000186865.1	69.5	GCF_000186865.1	short-read only	0	0	62	2631617125
SAR	Stramenopiles	Bacillariaceae sp.	3061772	GCA_046255265.1	46.0	GCA_046255265.1		0	0	0	0
SAR	Stramenopiles	Bacillariophyta sp.	2082584	GCA_010367165.1	45.0			0	0	0	0
SAR	Stramenopiles	Bacterosira constricta	1792275	GCA_037356235.1	45.0		short-read only	0	0	1	12506844
SAR	Stramenopiles	Bilabrum cf. latius	3115832	GCA_965178125.1	60.0			0	0	0	0
SAR	Stramenopiles	Blastocystis hominis	12968	GCF_000151665.1	45.0	GCF_000151665.1		0	0	0	0
SAR	Stramenopiles	Blastocystis sp. ATCC 50177/Nand II	478820	GCA_039096935.1	55.0	GCA_039096935.1		0	0	0	0
SAR	Stramenopiles	Blastocystis sp. BT1	3128534	GCA_039096195.1	39.5	GCA_039096195.1		0	0	0	0
SAR	Stramenopiles	Blastocystis sp. Blastoise	3128533	GCA_039096225.1	23.0	GCA_039096225.1		0	0	0	0
SAR	Stramenopiles	Blastocystis sp. DL	3128535	GCA_039096925.1	51.5	GCA_039096925.1		0	0	0	0
SAR	Stramenopiles	Blastocystis sp. JDR	3128536	GCA_039096365.1	54.5	GCA_039096365.1		0	0	0	0
SAR	Stramenopiles	Blastocystis sp. NMH	3128537	GCA_039096215.1	51.5	GCA_039096215.1		0	0	0	0
SAR	Stramenopiles	Blastocystis sp. subtype 1	944036	GCA_027406405.1	55.0		short-read only	0	0	1	80033704
SAR	Stramenopiles	Blastocystis sp. subtype 2	944160	GCA_000963365.1	54.0			0	0	0	0
SAR	Stramenopiles	Blastocystis sp. subtype 3	944168	GCA_000963385.1	52.0			0	0	0	0
SAR	Stramenopiles	Blastocystis sp. subtype 4	944170	GCF_000743755.1	39.5	GCF_000743755.1		0	0	0	0
SAR	Stramenopiles	Blastocystis sp. subtype 6	944208	GCA_000963415.1	43.0			0	0	0	0
SAR	Stramenopiles	Blastocystis sp. subtype 7	1076755	GCA_027406465.1	47.0			0	0	0	0
SAR	Stramenopiles	Blastocystis sp. subtype 8	429571	GCA_027406425.1	39.5			0	0	0	0
SAR	Stramenopiles	Blastocystis sp. subtype 9	1544353	GCA_000963465.1	43.0			0	0	0	0
SAR	Stramenopiles	Bremia lactucae	4779	GCF_004359215.1	46.0	GCF_004359215.1	short-read only	0	0	27	1561001580
SAR	Stramenopiles	Caecitellus pseudoparvulus	353214	GCA_965644315.1	63.5			0	0	0	0
SAR	Stramenopiles	Cafeteria burkhardae	2604071	GCA_945788115.1	55.0		short-read only	0	0	32	1755844784
SAR	Stramenopiles	Cafeteria roenbergensis	33653	GCA_008330645.1	70.0	GCA_008330645.1	short-read only	0	0	2	221179806
SAR	Stramenopiles	Chaetoceros muelleri	265525	GCA_019693545.1	41.5		short-read only	0	0	150	7936246844
SAR	Stramenopiles	Chaetoceros neogracilis	240364	GCA_055048815.1	41.5	GCA_055048815.1	short-read, long-read	2	3004122	5	333111350
SAR	Stramenopiles	Chaetoceros socialis	163503	GCA_056412565.1	42.5		short-read only	0	0	12	513686202
SAR	Stramenopiles	Chaetoceros sp.	49240	GCA_043251635.1	39.5		short-read only	0	0	5	98163270
SAR	Stramenopiles	Chaetoceros tenuissimus	426638	GCA_021927905.1	39.0	GCA_021927905.1	short-read only	0	0	79	2051292184
SAR	Stramenopiles	Chlorellidium tetrabotrys	243652	GCA_032273165.1	42.5		short-read only	0	0	1	59317388
SAR	Stramenopiles	Chloridella minuta	2991669	GCA_032273045.1	44.0			0	0	0	0
SAR	Stramenopiles	Choristocarpus tenellus	116065	GCA_964200185.2	44.0	GCA_964200185.2	short-read only	0	0	1	181601048
SAR	Stramenopiles	Chrysoparadoxa australica	2498842	GCA_964200425.2	52.0	GCA_964200425.2	short-read only	0	0	1	48250136
SAR	Stramenopiles	Chrysophaeum taylorii	2483200	GCA_029834535.1	57.0	GCA_029834535.1		0	0	0	0
SAR	Stramenopiles	Conticribra guillardii	159748	GCA_036939335.1	41.5		short-read only	0	0	1	81839102
SAR	Stramenopiles	Conticribra weissflogii	1577725	GCA_036940025.2	39.0	GCA_036940025.2	short-read, long-read	1	44233932	111	5262124975
SAR	Stramenopiles	Costaria costata	2872	GCA_036873775.2	46.0		short-read only	0	0	2	132136670
SAR	Stramenopiles	Craspedostauros australis	1486917	GCA_026770025.1	53.0		short-read only	0	0	10	552371778
SAR	Stramenopiles	Cyclostephanos invisitatus	382379	GCA_036939675.1	49.5		short-read only	0	0	1	78893462
SAR	Stramenopiles	Cyclostephanos tholiformis	382380	GCA_036939975.2	46.5	GCA_036939975.2		0	0	0	0
SAR	Stramenopiles	Cyclotella atomus	382360	GCA_036940135.2	45.0	GCA_036940135.2	short-read only	0	0	4	144511714
SAR	Stramenopiles	Cyclotella baltica	2934180	GCA_036939635.1	42.0		short-read only	0	0	1	80194090
SAR	Stramenopiles	Cyclotella cf. meneghiniana	443642	GCA_036940065.2	41.0	GCA_036940065.2	short-read only	0	0	1	71145474
SAR	Stramenopiles	Cyclotella choctawhatcheeana	310905	GCA_036939855.1	43.0		short-read only	0	0	1	8462508
SAR	Stramenopiles	Cyclotella cryptica	29204	GCA_013187285.2	43.0	GCA_013187285.2	short-read only	0	0	66	1882141860
SAR	Stramenopiles	Cyclotella distinguenda	382362	GCA_036939455.1	45.0			0	0	0	0
SAR	Stramenopiles	Cyclotella kingstonii	2794061	GCA_036939535.1	40.0			0	0	0	0
SAR	Stramenopiles	Cylindrotheca closterium	2856	GCA_933822405.4	45.5	GCA_933822405.4	short-read, long-read	2	562779	84	4910994309
SAR	Stramenopiles	Cylindrotheca fusiformis	2853	GCA_019693525.1	45.5			0	0	0	0
SAR	Stramenopiles	Cymathaere triplicata	309354	GCA_035584555.1	39.5		short-read only	0	0	1	76743920
SAR	Stramenopiles	Detonula confervacea	83371	GCA_036939415.1	45.5		short-read only	0	0	3	159765264
SAR	Stramenopiles	Dictyopteris delicatula	531973	GCA_047404155.1	49.0			0	0	0	0
SAR	Stramenopiles	Discosporangium mesarthrocarpum	376270	GCA_964200235.2	50.5	GCA_964200235.2	short-read only	0	0	1	138279016
SAR	Stramenopiles	Discostella pseudostelligera	259834	GCA_036939915.2	47.0	GCA_036939915.2	short-read only	0	0	3	116353470
SAR	Stramenopiles	Discostella stelligera	386076	GCA_036939735.1	46.5		short-read only	0	0	1	83972384
SAR	Stramenopiles	Discostella stelligeroides	2934186	GCA_036939555.1	45.5		short-read only	0	0	1	71001508
SAR	Stramenopiles	Ectocarpus fasciculatus	43935	GCA_964200205.2	53.0	GCA_964200205.2	short-read only	0	0	4	499549962
SAR	Stramenopiles	Ectocarpus siliculosus	2880	GCA_000310025.1	53.5	GCA_000310025.1	short-read only	0	0	8	564461136
SAR	Stramenopiles	Ectocarpus sp. 12 AP-2014	1535356	GCA_964200265.2	53.5	GCA_964200265.2	short-read only	0	0	2	243769570
SAR	Stramenopiles	Ectocarpus sp. 13 AM-2016	1904779	GCA_964200085.2	53.5	GCA_964200085.2	short-read only	0	0	1	112076734
SAR	Stramenopiles	Ectocarpus sp. 4 AP-2014	1535360	GCA_964200485.2	53.5	GCA_964200485.2	short-read only	0	0	1	110650974
SAR	Stramenopiles	Ectocarpus sp. 6 AP-2014	1535362	GCA_964200375.2	53.5	GCA_964200375.2	short-read only	0	0	1	78376060
SAR	Stramenopiles	Ectocarpus sp. 8 AP-2014	1535364	GCA_964200495.2	53.5	GCA_964200495.2	short-read only	0	0	1	114502528
SAR	Stramenopiles	Ectocarpus sp. CCAP 1310/34	867726	GCA_902602495.3	53.5	GCA_902602495.3		0	0	0	0
SAR	Stramenopiles	Ectocarpus sp. Ec32	1768030	GCA_004764655.1	53.5		short-read only	0	0	29	2555020494
SAR	Stramenopiles	Egregia menziesii	105409	GCA_035584435.1	43.0		short-read only	0	0	1	81036794
SAR	Stramenopiles	Elongisporangium anandrum	289606	GCA_023337935.1	53.5			0	0	0	0
SAR	Stramenopiles	Elongisporangium dimorphum	141266	GCA_023336395.1	55.0			0	0	0	0
SAR	Stramenopiles	Elongisporangium prolatum	104971	GCA_023335875.1	51.5			0	0	0	0
SAR	Stramenopiles	Elongisporangium senticosum	643143	GCA_023335835.1	54.0			0	0	0	0
SAR	Stramenopiles	Elongisporangium undulatum	127444	GCA_023334555.1	55.0			0	0	0	0
SAR	Stramenopiles	Epipyxis sp. PR26KG	1825121	GCA_015144975.1	33.5		short-read only	0	0	1	49174054
SAR	Stramenopiles	Epithemia catenata	2962568	GCA_964019935.2	42.5		short-read only	0	0	1	28443442
SAR	Stramenopiles	Epithemia clementina (nom. ined.)	3042617	GCA_051400955.1	44.5	GCA_051400955.1	short-read only	0	0	22	3228891796
SAR	Stramenopiles	Epithemia pelagica	2809013	GCA_946965045.2	48.0		short-read only	0	0	1	124163810
SAR	Stramenopiles	Ericaria zosteroides	590117	GCA_965615335.1	46.0			0	0	0	0
SAR	Stramenopiles	Fistulifera pelliculosa	913975	GCA_026008555.1	47.0			0	0	0	0
SAR	Stramenopiles	Fistulifera solaris	1519565	GCA_030295235.1	46.0		short-read only	0	0	4	95151327
SAR	Stramenopiles	Fragilaria crotonensis	210448	GCA_022925895.1	47.5	GCA_022925895.1	short-read only	0	0	6	368723196
SAR	Stramenopiles	Fragilaria radians	2109649	GCA_900642245.1	39.5		short-read only	0	0	7	139002070
SAR	Stramenopiles	Fragilariophycidae sp.	2902755	GCA_023346985.1	43.5			0	0	0	0
SAR	Stramenopiles	Fragilariopsis cylindrus CCMP1102	635003	GCA_900095095.1	38.5			0	0	0	0
SAR	Stramenopiles	Fragilariopsis sp. CCMP1102	3229274	GCA_052057465.1	38.5			0	0	0	0
SAR	Stramenopiles	Fragilariopsis sp. K-0637	3229272	GCA_052057305.1	38.5			0	0	0	0
SAR	Stramenopiles	Fragilariopsis sp. RCC4289	1762031	GCA_056151495.1	38.5			0	0	0	0
SAR	Stramenopiles	Fragilariopsis sp. RCC4604	1960167	GCA_052057445.1	38.5			0	0	0	0
SAR	Stramenopiles	Fragilariopsis sp. RCC4608	1960168	GCA_052057425.1	38.5			0	0	0	0
SAR	Stramenopiles	Fragilariopsis sp. RCC4612	1960169	GCA_052057345.1	38.5			0	0	0	0
SAR	Stramenopiles	Fragilariopsis sp. RCC5208	2302084	GCA_056151475.1	38.5			0	0	0	0
SAR	Stramenopiles	Fragilariopsis sp. RCC5325	2302088	GCA_056151455.1	38.5			0	0	0	0
SAR	Stramenopiles	Fragilariopsis sp. RCC5501	2302102	GCA_056151425.1	38.5			0	0	0	0
SAR	Stramenopiles	Fragilariopsis sp. RCC5511	2302105	GCA_056151395.1	38.5			0	0	0	0
SAR	Stramenopiles	Globisporangium abappressorium	190219	GCA_023334355.1	53.5			0	0	0	0
SAR	Stramenopiles	Globisporangium acanthophoron	2125992	GCA_023334365.1	61.0			0	0	0	0
SAR	Stramenopiles	Globisporangium alternatum	2056925	GCA_023334315.1	55.0			0	0	0	0
SAR	Stramenopiles	Globisporangium apiculatum	349325	GCA_023337825.1	56.5			0	0	0	0
SAR	Stramenopiles	Globisporangium barbulae	1629122	GCA_023337805.1	55.0			0	0	0	0
SAR	Stramenopiles	Globisporangium camurandrum	657222	GCA_023337595.1	50.5			0	0	0	0
SAR	Stramenopiles	Globisporangium canariense	182783	GCA_023334305.1	55.5			0	0	0	0
SAR	Stramenopiles	Globisporangium carolinianum	192020	GCA_023334275.1	59.0			0	0	0	0
SAR	Stramenopiles	Globisporangium cederbergense	1450477	GCA_023334245.1	55.5			0	0	0	0
SAR	Stramenopiles	Globisporangium cryptoirregulare	529119	GCA_037965435.1	54.0			0	0	0	0
SAR	Stramenopiles	Globisporangium cylindrosporum	186163	GCA_038050675.1	53.5			0	0	0	0
SAR	Stramenopiles	Globisporangium cystogenes	295491	GCA_023334215.1	62.5			0	0	0	0
SAR	Stramenopiles	Globisporangium debaryanum	231958	GCA_023334175.1	54.5			0	0	0	0
SAR	Stramenopiles	Globisporangium echinulatum	105151	GCA_023336405.1	56.0			0	0	0	0
SAR	Stramenopiles	Globisporangium emineosum	657220	GCA_023334195.1	53.5			0	0	0	0
SAR	Stramenopiles	Globisporangium erinaceum	114966	GCA_023334135.1	56.0			0	0	0	0
SAR	Stramenopiles	Globisporangium heterothallicum	2708265	GCA_023334155.1	53.5			0	0	0	0
SAR	Stramenopiles	Globisporangium huanghuaiense	2736613	GCA_044231605.1	54.0		short-read only	0	0	1	23663780
SAR	Stramenopiles	Globisporangium irregulare	36331	GCA_038051095.1	53.5		short-read only	0	0	1	31650150
SAR	Stramenopiles	Globisporangium irregulare DAOM BR486	1223557	GCA_000387425.2	54.0			0	0	0	0
SAR	Stramenopiles	Globisporangium iwayamae	115417	GCA_023336215.1	55.0		short-read only	0	0	1	21724106
SAR	Stramenopiles	Globisporangium iwayamae DAOM BR242034	1223558	GCA_000387465.2	55.0			0	0	0	0
SAR	Stramenopiles	Globisporangium lucens	944635	GCA_023336175.1	54.0			0	0	0	0
SAR	Stramenopiles	Globisporangium mamillatum	115418	GCA_038050575.1	54.0			0	0	0	0
SAR	Stramenopiles	Globisporangium megalacanthum	147705	GCA_023334115.1	57.0			0	0	0	0
SAR	Stramenopiles	Globisporangium middletonii	82940	GCA_023334085.1	59.0			0	0	0	0
SAR	Stramenopiles	Globisporangium nagaii	289625	GCA_023335995.1	59.5			0	0	0	0
SAR	Stramenopiles	Globisporangium nodosum	105152	GCA_023334105.1	61.0			0	0	0	0
SAR	Stramenopiles	Globisporangium nunn	82942	GCA_023334075.1	59.5			0	0	0	0
SAR	Stramenopiles	Globisporangium okanoganense	182683	GCA_023334035.1	54.5			0	0	0	0
SAR	Stramenopiles	Globisporangium ornacarpum	105153	GCA_023334055.1	56.5			0	0	0	0
SAR	Stramenopiles	Globisporangium orthogonon	2125994	GCA_023334005.1	59.5			0	0	0	0
SAR	Stramenopiles	Globisporangium paddicum	115419	GCA_023334015.1	55.0			0	0	0	0
SAR	Stramenopiles	Globisporangium paroecandrum	2125995	GCA_023333955.1	54.5			0	0	0	0
SAR	Stramenopiles	Globisporangium parvum	289622	GCA_023333885.1	60.5			0	0	0	0
SAR	Stramenopiles	Globisporangium perplexum	121062	GCA_023333865.1	63.0			0	0	0	0
SAR	Stramenopiles	Globisporangium polare	1489738	GCA_054786475.1	58.0	GCA_054786475.1		0	0	0	0
SAR	Stramenopiles	Globisporangium radiosum	289621	GCA_023333825.1	56.0			0	0	0	0
SAR	Stramenopiles	Globisporangium recalcitrans	1489741	GCA_023333815.1	56.0			0	0	0	0
SAR	Stramenopiles	Globisporangium rhizosaccharum	222890	GCA_023333795.1	58.0			0	0	0	0
SAR	Stramenopiles	Globisporangium solare	1489740	GCA_023335675.1	55.5			0	0	0	0
SAR	Stramenopiles	Globisporangium spiculum	373630	GCA_023335655.1	54.0			0	0	0	0
SAR	Stramenopiles	Globisporangium spinosum	2125998	GCA_023335535.1	54.5		short-read only	0	0	1	19253894
SAR	Stramenopiles	Globisporangium splendens	82926	GCA_006386115.1	53.0	GCA_006386115.1	short-read only	0	0	6	97916984
SAR	Stramenopiles	Globisporangium sylvaticum	82950	GCA_023334975.1	54.5			0	0	0	0
SAR	Stramenopiles	Globisporangium takayamanum	643144	GCA_023333735.1	58.5			0	0	0	0
SAR	Stramenopiles	Globisporangium ultimum DAOM BR144	431595	GCA_000143045.1	52.5		short-read only	0	0	8	83242918
SAR	Stramenopiles	Globisporangium ultimum var. sporangiiferum	115421	GCA_023334565.1	52.5			0	0	0	0
SAR	Stramenopiles	Globisporangium ultimum var. sporangiiferum BR650	1223559	GCA_000387525.2	52.0			0	0	0	0
SAR	Stramenopiles	Globisporangium uncinulatum	147706	GCA_023333755.1	57.5			0	0	0	0
SAR	Stramenopiles	Globisporangium viniferum	255166	GCA_023333705.1	54.5			0	0	0	0
SAR	Stramenopiles	Globisporangium yorkense	1792277	GCA_023333695.1	61.0			0	0	0	0
SAR	Stramenopiles	Halamphora sp. MG8b	2056407	GCA_004335815.1	46.5			0	0	0	0
SAR	Stramenopiles	Halocafeteria seosinensis	357350	GCA_057816405.1	47.0	GCA_057816405.1	short-read only	0	0	6	376459280
SAR	Stramenopiles	Halophytophthora batemanensis	944602	GCA_023338225.1	58.0			0	0	0	0
SAR	Stramenopiles	Halophytophthora polymorphica	758751	GCA_023338205.2	60.0			0	0	0	0
SAR	Stramenopiles	Hapterophycus canaliculatus	2567908	GCA_964200335.2	54.5	GCA_964200335.2	short-read only	0	0	10	1187325770
SAR	Stramenopiles	Heterococcus sp. DN1	1140117	GCA_000498555.1	48.0			0	0	0	0
SAR	Stramenopiles	Heterosigma akashiwo	2829	GCA_964200215.2	47.0	GCA_964200215.2	short-read, long-read	1	42211764	148	9501460832
SAR	Stramenopiles	Heterotrichella gracilis	1497871	GCA_032358255.1	49.5			0	0	0	0
SAR	Stramenopiles	Hondaea fermentalgiana	2315210	GCA_014084085.1	57.0			0	0	0	0
SAR	Stramenopiles	Hyaloperonospora arabidopsidis	272952	GCA_001414525.2	47.5		short-read only	0	0	24	1222066568
SAR	Stramenopiles	Hyaloperonospora arabidopsidis Emoy2	559515	GCA_000173235.2	47.0			0	0	0	0
SAR	Stramenopiles	Hyaloperonospora brassicae	162125	GCA_947650285.1	48.5	GCA_947650285.1		0	0	0	0
SAR	Stramenopiles	Hyaloperonospora parasitica	123356	GCA_029452305.1	51.5			0	0	0	0
SAR	Stramenopiles	Hydrurus foetidus	2996	GCA_978795795.1	43.5		short-read, long-read	6	142599	1	345296858
SAR	Stramenopiles	Hyphochytrium catenoides	42384	GCA_900088475.1	49.5	GCA_900088475.1	short-read only	0	0	12	1543610
SAR	Stramenopiles	Internoretia fryeana	2992841	GCA_036784875.1	44.5			0	0	0	0
SAR	Stramenopiles	Labyrinthula sp. Ha	2710872	GCA_015227615.1	34.5			0	0	0	0
SAR	Stramenopiles	Lagenidium giganteum	4803	GCA_002286825.1	54.5		short-read, long-read	2	34737	3	41747397
SAR	Stramenopiles	Lagenidium sp. CBS 127285	2699230	GCA_023338185.1	58.0			0	0	0	0
SAR	Stramenopiles	Laminaria digitata	80365	GCA_964200635.2	50.5	GCA_964200635.2	short-read only	0	0	78	6275848110
SAR	Stramenopiles	Laminaria ephemera	309364	GCA_036873875.1	47.0			0	0	0	0
SAR	Stramenopiles	Laminaria setchellii	169769	GCA_037834435.1	49.5			0	0	0	0
SAR	Stramenopiles	Laminaria sinclairii	169770	GCA_036873665.1	48.5			0	0	0	0
SAR	Stramenopiles	Lessoniopsis littoralis	169788	GCA_040966315.1	47.5			0	0	0	0
SAR	Stramenopiles	Licmophora abbreviata	297518	GCA_900291995.1	52.5			0	0	0	0
SAR	Stramenopiles	Macrocystis pyrifera	35122	GCA_055697805.1	50.0		short-read only	0	0	89	5168664474
SAR	Stramenopiles	Mayamaea pseudoterrestris	2872254	GCA_027923505.1	49.5	GCA_027923505.1	short-read only	0	0	7	8516180
SAR	Stramenopiles	Mediolabrus comicus	2590921	GCA_036940125.2	44.0	GCA_036940125.2	short-read only	0	0	2	156666972
SAR	Stramenopiles	Microchloropsis salina	2511165	GCA_051200715.1	55.0		short-read only	0	0	9	257089702
SAR	Stramenopiles	Minutocellus sp. GHC0000111	3373538	GCA_977018835.1	52.0			0	0	0	0
SAR	Stramenopiles	Nannochloropsis gaditana	72520	GCA_002838785.1	55.5		short-read only	0	0	44	1544303634
SAR	Stramenopiles	Nannochloropsis gaditana CCMP526	1093141	GCF_000240725.1	54.5	GCF_000240725.1	short-read only	0	0	3	55884752
SAR	Stramenopiles	Nannochloropsis granulata CCMP529	1259849	GCA_004335405.1	54.5			0	0	0	0
SAR	Stramenopiles	Nannochloropsis limnetica	120807	GCA_001614225.1	55.5			0	0	0	0
SAR	Stramenopiles	Nannochloropsis oceanica	145522	GCA_051622145.2	54.5		short-read only	0	0	270	8409195148
SAR	Stramenopiles	Nannochloropsis oceanica CCMP531	1027358	GCA_004335385.1	54.0			0	0	0	0
SAR	Stramenopiles	Nannochloropsis oceanica OZ-1	1027359	GCA_001614235.1	53.5			0	0	0	0
SAR	Stramenopiles	Nannochloropsis oceanica strain IMET1	1333499	GCA_001870945.1	53.5		short-read only	0	0	36	1535648942
SAR	Stramenopiles	Nannochloropsis oculata CCMP525	1259847	GCA_004335455.1	54.0			0	0	0	0
SAR	Stramenopiles	Nannochloropsis salina CCMP1776	1027361	GCA_004565275.1	55.0	GCA_004565275.1	short-read only	0	0	1	289062322
SAR	Stramenopiles	Nannochloropsis salina CCMP537	1027362	GCA_004335465.1	54.5			0	0	0	0
SAR	Stramenopiles	Nannochloropsis sp. QH25	2907785	GCA_024741955.1	54.0			0	0	0	0
SAR	Stramenopiles	Neoagarum fimbriatum	572309	GCA_036873965.1	45.0			0	0	0	0
SAR	Stramenopiles	Nereocystis luetkeana	117523	GCA_031213475.2	50.5		short-read only	0	0	2	151709746
SAR	Stramenopiles	Nitzschia inconspicua	303405	GCA_019154785.2	45.5	GCA_019154785.2	short-read only	0	0	79	6852944766
SAR	Stramenopiles	Nitzschia palea	303400	GCA_019593585.1	46.0		short-read only	0	0	26	2257386262
SAR	Stramenopiles	Nitzschia putrida	2742595	GCA_016586335.1	47.5		short-read only	0	0	14	313038636
SAR	Stramenopiles	Nitzschia sp. DOCU1	3041873	GCA_951394045.1	49.0			0	0	0	0
SAR	Stramenopiles	Nitzschia sp. Nitz4	2041349	GCA_013372465.1	48.0		short-read only	0	0	1	135818310
SAR	Stramenopiles	Nitzschia sp. pyKryTriq1	3034176	GCA_956465555.1	48.0			0	0	0	0
SAR	Stramenopiles	Nitzschia sp. sing1	3398185	GCA_047456565.1	45.0			0	0	0	0
SAR	Stramenopiles	Nothophytophthora amphigynosa	2025988	GCA_042082265.1	57.0			0	0	0	0
SAR	Stramenopiles	Nothophytophthora sp. Chile5	2483409	GCA_001712635.2	57.0	GCA_001712635.2		0	0	0	0
SAR	Stramenopiles	Ochromonadaceae sp. CCMP2298	483371	GCA_026770595.1	53.5	GCA_026770595.1		0	0	0	0
SAR	Stramenopiles	Ochromonas danica	2986	GCA_965119565.1	41.0		short-read only	0	0	1	144422166
SAR	Stramenopiles	Ochromonas sp.	1955567	GCA_023346525.1	42.5		short-read only	0	0	1	27789928
SAR	Stramenopiles	Ophiocytium majus	73019	GCA_032358315.1	52.5			0	0	0	0
SAR	Stramenopiles	Padina boergesenii	381692	GCA_047404095.1	49.5			0	0	0	0
