supergroup	group	species	taxid	assembly_accession	gc%	annotation_accession	rnaseq_data	long-read_experiments	long-read_reads	short-read_experiments	short-read_reads
Archaeplastida	Chlorophyta	Bolbocoleon piliferum	220631				short-read only	0	0	1	21398310
Archaeplastida	Chlorophyta	Boodlea composita	204414				short-read only	0	0	2	211398866
Archaeplastida	Chlorophyta	Botryococcus braunii	38881	GCA_040970285.1	52.5		short-read only	0	0	41	1807061846
Archaeplastida	Chlorophyta	Botryococcus terribilis	1471368				short-read only	0	0	1	24638366
Archaeplastida	Chlorophyta	Botryosphaerella sudetica	244529				short-read only	0	0	4	120509172
Archaeplastida	Chlorophyta	Brachiomonas submarina	327064				short-read only	0	0	1	25678436
Archaeplastida	Chlorophyta	Bracteacoccus aerius	50041				short-read only	0	0	1	95404882
Archaeplastida	Chlorophyta	Bryopsis corticulans	325651				short-read only	0	0	72	3119354856
Archaeplastida	Chlorophyta	Bryopsis hypnoides	222885				short-read only	0	0	2	257356454
Archaeplastida	Chlorophyta	Bryopsis plumosa	3130				short-read only	0	0	2	68573062
Archaeplastida	Chlorophyta	Bryopsis sp. KO-2023	3041901	GCA_056365555.1	46.5	GCA_056365555.1	short-read only	0	0	2	135703910
Archaeplastida	Chlorophyta	Calidiella epiphylla	2704678				short-read only	0	0	1	62578782
Archaeplastida	Chlorophyta	Calidiella yingdensis	3031288				short-read only	0	0	1	58288800
Archaeplastida	Chlorophyta	Carteria obtusa	69402				short-read only	0	0	1	29306556
Archaeplastida	Chlorophyta	Caulerpa cylindracea	219692				short-read only	0	0	1	82027424
Archaeplastida	Chlorophyta	Caulerpa denticulata	1079067				short-read only	0	0	1	23585954
Archaeplastida	Chlorophyta	Caulerpa lentillifera	148947	GCA_046862455.1	43.5		short-read, long-read	1	11048	8	967279062
Archaeplastida	Chlorophyta	Caulerpa okamurae	118247				short-read only	0	0	6	344346452
Archaeplastida	Chlorophyta	Caulerpa prolifera	76314	GCA_981451205.1	43.5		short-read only	0	0	1	144084038
Archaeplastida	Chlorophyta	Caulerpa racemosa	76317				short-read only	0	0	1	29767816
Archaeplastida	Chlorophyta	Caulerpa taxifolia	76313				short-read only	0	0	8	358558303
Archaeplastida	Chlorophyta	Cephaleuros parasiticus	173370				short-read only	0	0	2	181265124
Archaeplastida	Chlorophyta	Cephaleuros sp. HZ-2020	2782590				short-read only	0	0	1	81713414
Archaeplastida	Chlorophyta	Cephaleuros virescens	173371				short-read only	0	0	1	24379902
Archaeplastida	Chlorophyta	Chaetomorpha tokyoensis	1304945				short-read only	0	0	1	15517090
Archaeplastida	Chlorophyta	Chaetopeltis orbicularis	56002				short-read only	0	0	1	26255562
Archaeplastida	Chlorophyta	Chaetophora lobata	1249516				short-read only	0	0	1	55487446
Archaeplastida	Chlorophyta	Chaetophoropsis attenuata	2100609				short-read only	0	0	1	87168808
Archaeplastida	Chlorophyta	Chaetophoropsis polyrhiza	2079440				short-read only	0	0	1	60008734
Archaeplastida	Chlorophyta	Characiochloris sp. AAM3	2053599	GCA_004335845.1	54.0			0	0	0	0
Archaeplastida	Chlorophyta	Chlamydocapsa ampla	915272				short-read only	0	0	1	35505692
Archaeplastida	Chlorophyta	Chlamydocapsa planctonica	1461598				short-read only	0	0	1	25514508
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. A1	2650160				short-read only	0	0	1	3161540
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. A5	2650161				short-read only	0	0	1	6113226
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. A7	2650162				short-read only	0	0	1	6023916
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. A8	2650163				short-read only	0	0	1	4698012
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. B1	2650164				short-read only	0	0	1	3355898
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. C4	2650165				short-read only	0	0	1	3845778
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. E7	2650166				short-read only	0	0	1	3651472
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. G1	2650167				short-read only	0	0	1	6566684
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. G2	2650168				short-read only	0	0	1	5369310
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. G3	2650169				short-read only	0	0	1	4730808
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. K3	2650170				short-read only	0	0	1	5313084
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. L4	2650171				short-read only	0	0	1	5670294
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. N1	2650172				short-read only	0	0	1	5248206
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. R6	2650173				short-read only	0	0	1	5941390
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. S2	2650174				short-read only	0	0	1	10073620
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. S4	2650175				short-read only	0	0	1	15993160
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. S5	2650176				short-read only	0	0	1	25600172
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. S6	2650177				short-read only	0	0	1	12971004
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. S7	2650178				short-read only	0	0	1	7665762
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. S9	2650179				short-read only	0	0	1	2173528
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. T7	2650180				short-read only	0	0	1	1286602
Archaeplastida	Chlorophyta	Chlamydomonadaceae sp. U3	2650181				short-read only	0	0	1	6105790
Archaeplastida	Chlorophyta	Chlamydomonas	3052				short-read only	0	0	5	261485744
Archaeplastida	Chlorophyta	Chlamydomonas acidophila	257625				short-read only	0	0	9	403095508
Archaeplastida	Chlorophyta	Chlamydomonas applanata	35704	GCA_001662365.1	59.5			0	0	0	0
Archaeplastida	Chlorophyta	Chlamydomonas asymmetrica	51683	GCA_001662385.1	59.0			0	0	0	0
Archaeplastida	Chlorophyta	Chlamydomonas bilatus	201316				short-read only	0	0	2	33392898
Archaeplastida	Chlorophyta	Chlamydomonas cribrum	69356				short-read only	0	0	1	0
Archaeplastida	Chlorophyta	Chlamydomonas euryale	1486919				short-read only	0	0	1	50102504
Archaeplastida	Chlorophyta	Chlamydomonas eustigma	1157962	GCA_002335675.1	45.0	GCA_002335675.1	short-read only	0	0	1	32251678
Archaeplastida	Chlorophyta	Chlamydomonas globosa	51694				short-read only	0	0	1	147640040
Archaeplastida	Chlorophyta	Chlamydomonas incerta	51695	GCA_016834605.1	66.0	GCA_016834605.1	short-read only	0	0	1	54722332
Archaeplastida	Chlorophyta	Chlamydomonas klinobasis	1889259				short-read only	0	0	6	321642980
Archaeplastida	Chlorophyta	Chlamydomonas leiostraca	1034604				short-read only	0	0	1	39917570
Archaeplastida	Chlorophyta	Chlamydomonas moewusii	3054				short-read only	0	0	10	294812537
Archaeplastida	Chlorophyta	Chlamydomonas nasuta	1157966				short-read only	0	0	1	73816328
Archaeplastida	Chlorophyta	Chlamydomonas nivalis	47906				short-read only	0	0	44	2529145668
Archaeplastida	Chlorophyta	Chlamydomonas noctigama	28456				short-read only	0	0	1	15322974
Archaeplastida	Chlorophyta	Chlamydomonas pacifica	3298625	GCA_048987325.1	62.0		short-read only	0	0	4	581239816
Archaeplastida	Chlorophyta	Chlamydomonas pseudogloeogama	201317				short-read only	0	0	1	101519816
Archaeplastida	Chlorophyta	Chlamydomonas reinhardtii	3055	GCF_000002595.2	64.0	GCF_000002595.2	short-read, long-read	5	237806211	3556	151930726010
Archaeplastida	Chlorophyta	Chlamydomonas schloesseri	2026947	GCA_016834595.1	64.5	GCA_016834595.1	short-read only	0	0	2	214479858
Archaeplastida	Chlorophyta	Chlamydomonas sp.	2812568				short-read only	0	0	18	783701592
Archaeplastida	Chlorophyta	Chlamydomonas sp. 3112	2053600	GCA_004335865.1	63.0			0	0	0	0
Archaeplastida	Chlorophyta	Chlamydomonas sp. 3222	2056388	GCA_004335795.1	63.0			0	0	0	0
Archaeplastida	Chlorophyta	Chlamydomonas sp. AIC	2056389	GCA_004335895.1	57.0			0	0	0	0
Archaeplastida	Chlorophyta	Chlamydomonas sp. CCAC 2762 B	2601991				short-read only	0	0	1	27842990
Archaeplastida	Chlorophyta	Chlamydomonas sp. CCAC 2779 B	2601992				short-read only	0	0	1	27642456
Archaeplastida	Chlorophyta	Chlamydomonas sp. CCMP225	429245				short-read only	0	0	12	641574836
Archaeplastida	Chlorophyta	Chlamydomonas sp. ICE-L	309537	GCA_013435795.1	49.0		short-read only	0	0	33	1793817942
Archaeplastida	Chlorophyta	Chlamydomonas sp. KNM0029C	1706836				short-read only	0	0	1	95453218
Archaeplastida	Chlorophyta	Chlamydomonas sp. KOR1	2816335	GCA_036984285.1	62.5		short-read only	0	0	15	629514664
Archaeplastida	Chlorophyta	Chlamydomonas sp. MACC 216	1972672				short-read only	0	0	6	136442592
Archaeplastida	Chlorophyta	Chlamydomonas sp. UWO 241	1653778	GCA_016618255.1	60.5	GCA_016618255.1	short-read only	0	0	24	1376265398
Archaeplastida	Chlorophyta	Chlamydomonas sp. WS3	2056390	GCA_004335755.2	65.0			0	0	0	0
Archaeplastida	Chlorophyta	Chlamydomonas sp. WS7	2056391	GCA_004335715.2	65.5			0	0	0	0
Archaeplastida	Chlorophyta	Chlamydomonas sphaeroides	28458	GCA_001662425.1	68.0			0	0	0	0
Archaeplastida	Chlorophyta	Chlamydomonas urium	3094832	GCA_039880955.1	59.5			0	0	0	0
Archaeplastida	Chlorophyta	Chlorella	3071				short-read only	0	0	77	3979540392
Archaeplastida	Chlorophyta	Chlorella ohadii	2649997	GCA_025026875.1	64.0	GCA_025026875.1	short-read only	0	0	12	533188764
Archaeplastida	Chlorophyta	Chlorella regularis	390794				short-read only	0	0	3	145692414
Archaeplastida	Chlorophyta	Chlorella sorokiniana	3076	GCA_025917655.1	66.0		short-read, long-read	1	932590	327	17279939346
Archaeplastida	Chlorophyta	Chlorella sp.	3079	GCA_029286985.1	64.0		short-read only	0	0	91	4387009407
Archaeplastida	Chlorophyta	Chlorella sp. 038F	2984493				short-read only	0	0	1	576423360
Archaeplastida	Chlorophyta	Chlorella sp. A99	2041167	GCA_003063905.1	70.5			0	0	0	0
Archaeplastida	Chlorophyta	Chlorella sp. ABC-001	2872685				short-read only	0	0	18	405909586
Archaeplastida	Chlorophyta	Chlorella sp. ArM0029B	1415603	GCA_002896455.3	63.5		short-read only	0	0	4	176805634
Archaeplastida	Chlorophyta	Chlorella sp. BAC 9706	2756210	GCA_013372505.1	62.0			0	0	0	0
Archaeplastida	Chlorophyta	Chlorella sp. BG11	2778324				short-read only	0	0	1	60369154
Archaeplastida	Chlorophyta	Chlorella sp. BG12	2778325				short-read only	0	0	1	63818540
Archaeplastida	Chlorophyta	Chlorella sp. BG13	2778326				short-read only	0	0	1	63530856
Archaeplastida	Chlorophyta	Chlorella sp. BG14	2778327				short-read only	0	0	1	63921254
Archaeplastida	Chlorophyta	Chlorella sp. BG15	2778328				short-read only	0	0	1	63553346
Archaeplastida	Chlorophyta	Chlorella sp. BG16	2778329				short-read only	0	0	1	66085894
Archaeplastida	Chlorophyta	Chlorella sp. BR2	1157663				short-read only	0	0	6	128873135
Archaeplastida	Chlorophyta	Chlorella sp. CH2018	2591173	GCA_009928355.1	65.0			0	0	0	0
Archaeplastida	Chlorophyta	Chlorella sp. DT025	2717289				short-read only	0	0	9	607225104
Archaeplastida	Chlorophyta	Chlorella sp. Dachan	2486357	GCA_006782975.1	65.5			0	0	0	0
Archaeplastida	Chlorophyta	Chlorella sp. HQ	3075212				short-read only	0	0	2	87375172
Archaeplastida	Chlorophyta	Chlorella sp. HS2	2675547				short-read only	0	0	12	289792006
Archaeplastida	Chlorophyta	Chlorella sp. KRBP	2056404	GCA_004335735.1	61.5			0	0	0	0
Archaeplastida	Chlorophyta	Chlorella sp. LC-ALGAE-MAG	2977534	GCA_025772305.1	71.5			0	0	0	0
Archaeplastida	Chlorophyta	Chlorella sp. LUCC 020	1350385				short-read only	0	0	3	197406302
Archaeplastida	Chlorophyta	Chlorella sp. MEM25	3472630	GCA_054051705.1	56.0		short-read only	0	0	12	548141518
Archaeplastida	Chlorophyta	Chlorella sp. MHQ2	3075213				short-read only	0	0	1	45555308
Archaeplastida	Chlorophyta	Chlorella sp. MIHQ61	3114728				short-read only	0	0	1	44880278
Archaeplastida	Chlorophyta	Chlorella sp. NIG-J1	3388571	GCA_054660675.1	67.0		short-read only	0	0	1	329829446
Archaeplastida	Chlorophyta	Chlorella sp. R3	309786				short-read only	0	0	1	5626576
Archaeplastida	Chlorophyta	Chlorella sp. R9	2650210				short-read only	0	0	1	19610832
Archaeplastida	Chlorophyta	Chlorella sp. SAG 211-18	73908				short-read only	0	0	10	23789291
Archaeplastida	Chlorophyta	Chlorella sp. UCP002	2729381				short-read only	0	0	2	16000000
Archaeplastida	Chlorophyta	Chlorella sp. UMT-B8	2692263	GCA_046056165.1	56.0			0	0	0	0
Archaeplastida	Chlorophyta	Chlorella variabilis	554065	GCF_000147415.1	67.0	GCF_000147415.1	short-read only	0	0	19	800099656
Archaeplastida	Chlorophyta	Chlorella vulgaris	3077	GCA_023343905.1	62.0	GCA_023343905.1	short-read only	0	0	220	9721905037
Archaeplastida	Chlorophyta	Chlorocladiella medogensis	2832249				short-read only	0	0	1	95091648
Archaeplastida	Chlorophyta	Chlorocladiella pisiformis	2832250				short-read only	0	0	1	76134338
Archaeplastida	Chlorophyta	Chloroclados australasicus	35855				short-read only	0	0	3	129965264
Archaeplastida	Chlorophyta	Chlorococcum citriforme	1521711				short-read only	0	0	1	86602924
Archaeplastida	Chlorophyta	Chlorococcum infusionum	1441382				short-read only	0	0	1	97560982
Archaeplastida	Chlorophyta	Chlorococcum microstigmatum	1538425				short-read only	0	0	1	17984058
Archaeplastida	Chlorophyta	Chlorococcum oleofaciens	44651				short-read only	0	0	3	146055660
Archaeplastida	Chlorophyta	Chlorococcum sp.	3064686				short-read only	0	0	1	42263922
Archaeplastida	Chlorophyta	Chlorococcum sp. Elm MV-2021	2817600				short-read only	0	0	1	47498024
Archaeplastida	Chlorophyta	Chlorocystis dangeardii	2816969	GCA_032270465.1	57.5			0	0	0	0
Archaeplastida	Chlorophyta	Chlorodesmis fastigiata	189431				short-read only	0	0	1	32005548
Archaeplastida	Chlorophyta	Chlorogonium capillatum	71743				short-read only	0	0	1	24016294
Archaeplastida	Chlorophyta	Chloroidium saccharophilum	3082	GCA_047655145.1	50.0		short-read only	0	0	6	421346726
Archaeplastida	Chlorophyta	Chloroidium sp. CF	2056392	GCA_004335625.1	52.0			0	0	0	0
Archaeplastida	Chlorophyta	Chloroidium sp. JM	2056393	GCA_004335615.1	52.0			0	0	0	0
Archaeplastida	Chlorophyta	Chlorominima collina	2807250				short-read only	0	0	16	253020003
Archaeplastida	Chlorophyta	Chloromonas brevispina	201318				short-read only	0	0	7	983769390
Archaeplastida	Chlorophyta	Chloromonas chlorococcoides	220544				short-read only	0	0	4	1485714
Archaeplastida	Chlorophyta	Chloromonas difformis	1034609				short-read only	0	0	1	438566
Archaeplastida	Chlorophyta	Chloromonas krienitzii	1580877				short-read only	0	0	1	244240
Archaeplastida	Chlorophyta	Chloromonas muramotoi	2496115				short-read only	0	0	1	203068
Archaeplastida	Chlorophyta	Chloromonas oogama	51729				short-read only	0	0	1	12276980
Archaeplastida	Chlorophyta	Chloromonas remiasii	2069334				short-read only	0	0	17	1478102820
Archaeplastida	Chlorophyta	Chloromonas reticulata	51728				short-read only	0	0	5	32590434
Archaeplastida	Chlorophyta	Chloromonas rosae	51731				short-read only	0	0	2	27015628
Archaeplastida	Chlorophyta	Chloromonas sp. AAM2	2056394	GCA_004335635.1	53.0			0	0	0	0
Archaeplastida	Chlorophyta	Chloromonas sp. KNF32_12C	2126988				short-read only	0	0	1	6202364
Archaeplastida	Chlorophyta	Chloromonas sp. KNF32_16C	2126989				short-read only	0	0	1	9072674
Archaeplastida	Chlorophyta	Chloromonas sp. KNF32_4C	2126986				short-read only	0	0	1	8257482
Archaeplastida	Chlorophyta	Chloromonas sp. KNF32_8C	2126987				short-read only	0	0	1	9439368
Archaeplastida	Chlorophyta	Chloromonas subdivisa	201322				short-read only	0	0	1	18574226
Archaeplastida	Chlorophyta	Chloromonas tughillensis	294827				short-read only	0	0	1	24798460
Archaeplastida	Chlorophyta	Chloromonas typhlos	1006182	GCA_057557395.1	56.5		short-read, long-read	2	14685957	2	602072
Archaeplastida	Chlorophyta	Chloroparvula cf. pacifica RCC999	464255				short-read only	0	0	1	28825992
Archaeplastida	Chlorophyta	Chloroparvula sp. RCC696	2565275				short-read only	0	0	2	68259926
Archaeplastida	Chlorophyta	Chlorophyta	3041				short-read only	0	0	27	1294872768
Archaeplastida	Chlorophyta	Chlorophyta sp.	2448168	GCA_040265215.1	59.0			0	0	0	0
Archaeplastida	Chlorophyta	Chlorophyta sp. 31W	2650182				short-read only	0	0	1	14634564
Archaeplastida	Chlorophyta	Chlorophyta sp. 40W	2650215				short-read only	0	0	1	8890986
Archaeplastida	Chlorophyta	Chlorophyta sp. JHNC1	3344743	GCA_047671155.1	55.5			0	0	0	0
Archaeplastida	Chlorophyta	Chloropicon mariensis	1606511	GCA_977109245.1	49.0			0	0	0	0
Archaeplastida	Chlorophyta	Chloropicon maureeniae	1461542				short-read only	0	0	6	185813468
Archaeplastida	Chlorophyta	Chloropicon primus	1764295	GCA_023205875.1	57.5	GCA_023205875.1	short-read only	0	0	3	90274758
Archaeplastida	Chlorophyta	Chloropicon roscoffensis	1461544	GCA_038396805.1	60.5	GCA_038396805.1	short-read only	0	0	3	609276722
Archaeplastida	Chlorophyta	Chloropicon sieburthii	1764286	GCA_984579735.1	59.0		short-read only	0	0	3	185286085
Archaeplastida	Chlorophyta	Chloropicon sp. RCC7702	3451518	GCA_977880125.1	48.0			0	0	0	0
Archaeplastida	Chlorophyta	Chodatodesmus mucronulatus	1207360	GCA_055515955.1	55.0			0	0	0	0
Archaeplastida	Chlorophyta	Choricystis sp. odSpoLacu1	3025909	GCA_958009055.1	69.5			0	0	0	0
Archaeplastida	Chlorophyta	Chromochloris zofingiensis	31302	GCA_057318505.1	50.5		short-read only	0	0	350	12236186124
Archaeplastida	Chlorophyta	Cladophora glomerata	162068				short-read only	0	0	1	23826058
Archaeplastida	Chlorophyta	Closteriopsis acicularis	82138				short-read only	0	0	20	953426672
Archaeplastida	Chlorophyta	Coccomyxa elongata	1965095	GCA_964261555.1	52.5	GCA_964261555.1	short-read only	0	0	1	0
Archaeplastida	Chlorophyta	Coccomyxa sp. (in: green algae)	2911190				short-read only	0	0	1	41065500
Archaeplastida	Chlorophyta	Coccomyxa sp. Carn	1642306				short-read only	0	0	6	492200324
Archaeplastida	Chlorophyta	Coccomyxa sp. LA000219	1579116	GCA_000812005.1	54.5			0	0	0	0
Archaeplastida	Chlorophyta	Coccomyxa sp. Obi	2315456	GCA_020887355.1	52.0	GCA_020887355.1		0	0	0	0
Archaeplastida	Chlorophyta	Coccomyxa sp. SUA001	1667192	GCA_001244535.1	50.0			0	0	0	0
Archaeplastida	Chlorophyta	Coccomyxa subellipsoidea	248742	GCA_040182555.1	52.5	GCA_040182555.1	short-read only	0	0	8	316402004
Archaeplastida	Chlorophyta	Coccomyxa subellipsoidea C-169	574566	GCF_000258705.1	53.0	GCF_000258705.1	short-read only	0	0	12	227232247
Archaeplastida	Chlorophyta	Coccomyxa viridis	1274662	GCA_964019345.2	54.5	GCA_964019345.2		0	0	0	0
Archaeplastida	Chlorophyta	Codium arabicum	221038				short-read only	0	0	1	25261946
Archaeplastida	Chlorophyta	Codium fragile	3133				short-read only	0	0	5	178104670
Archaeplastida	Chlorophyta	Coelastrella	75800				short-read only	0	0	4	7634372
Archaeplastida	Chlorophyta	Coelastrella oocystiformis	75804	GCA_055515895.1	52.0			0	0	0	0
Archaeplastida	Chlorophyta	Coelastrella saipanensis	152631	GCA_058129815.1	51.5			0	0	0	0
Archaeplastida	Chlorophyta	Coelastrella sp.	2836739				short-read only	0	0	36	2707096838
Archaeplastida	Chlorophyta	Coelastrella sp. AS-2024a	3114502				short-read only	0	0	1	2
Archaeplastida	Chlorophyta	Coelastrella sp. M60	1489057	GCA_001630525.1	52.0			0	0	0	0
Archaeplastida	Chlorophyta	Coelastrella sp. MACC-549	2732638	GCA_018290735.1	51.5			0	0	0	0
Archaeplastida	Chlorophyta	Coelastrella sp. UAM-C/S07	3475542	GCA_054073135.1	52.0			0	0	0	0
Archaeplastida	Chlorophyta	Coelastrella sp. UTEX B 3026	2033643	GCA_002588565.1	52.0			0	0	0	0
Archaeplastida	Chlorophyta	Coelastrella striolata	1169099	GCA_055515855.1	52.0			0	0	0	0
Archaeplastida	Chlorophyta	Coelastrella tenuitheca	2583439	GCA_051903525.1	51.5		short-read only	0	0	9	389695798
Archaeplastida	Chlorophyta	Coelastrella terrestris	75803	GCA_055515835.1	52.0			0	0	0	0
Archaeplastida	Chlorophyta	Coelastrum astroideum	183310	GCA_055515775.1	61.5			0	0	0	0
Archaeplastida	Chlorophyta	Coelastrum microporum	55409	GCA_055515755.1	62.0		short-read only	0	0	1	28612528
Archaeplastida	Chlorophyta	Coelastrum proboscideum var. gracile	795114	GCA_047301145.1	54.0			0	0	0	0
Archaeplastida	Chlorophyta	Coelastrum pseudomicroporum	183313	GCA_055515695.1	54.0			0	0	0	0
Archaeplastida	Chlorophyta	Coelastrum pulchrum	1461597				short-read only	0	0	1	30176846
Archaeplastida	Chlorophyta	Coelastrum sp. PABB 002	3390819	GCA_048987025.1	67.5			0	0	0	0
Archaeplastida	Chlorophyta	Coelastrum sphaericum	183315	GCA_055515655.1	57.5			0	0	0	0
Archaeplastida	Chlorophyta	Colemanosphaera angeleri	1454018				short-read only	0	0	1	56239620
Archaeplastida	Chlorophyta	Colemanosphaera charkowiensis	51706				short-read only	0	0	18	931853420
Archaeplastida	Chlorophyta	Crucigenia quadrata	2782530				short-read only	0	0	1	98781178
Archaeplastida	Chlorophyta	Crustomastix stigmatica	195967	GCA_982557705.1	70.0		short-read only	0	0	1	55526100
Archaeplastida	Chlorophyta	Cylindrocapsa geminella	52679				short-read only	0	0	1	22382850
Archaeplastida	Chlorophyta	Cymbomonas sp. M3265	2601998				short-read only	0	0	1	24850610
Archaeplastida	Chlorophyta	Cymbomonas tetramitiformis	36881	GCA_001247695.2	51.5	GCA_001247695.2	short-read only	0	0	1	115092458
Archaeplastida	Chlorophyta	Derbesia sp.	3402824				short-read only	0	0	1	24540208
Archaeplastida	Chlorophyta	Desmochloris halophila	138176				short-read only	0	0	1	18160102
Archaeplastida	Chlorophyta	Desmodesmus	91202				short-read only	0	0	4	184928118
Archaeplastida	Chlorophyta	Desmodesmus abundans	77547	GCA_055515635.1	56.5		short-read only	0	0	18	89819618
Archaeplastida	Chlorophyta	Desmodesmus armatus	375941	GCA_007449985.2	56.5		short-read only	0	0	12	755065192
Archaeplastida	Chlorophyta	Desmodesmus bicellularis	91203	GCA_055515615.1	61.5			0	0	0	0
